date,column,livesheet,code,difference
2019-01-23,Industrial,369.9628496488958,298.49,71.47284964889582
2019-01-24,Industrial,369.3590744894121,309.44,59.91907448941208
2019-01-25,Industrial,341.30092345165684,296.45,44.850923451656854
2019-01-26,Industrial,295.1331239820875,294.37,0.7631239820875066
2019-01-27,Industrial,295.03996354473645,295.3,0.2600364552635597
2019-01-28,Industrial,340.57919725001375,255.86,84.71919725001374
2019-01-29,Industrial,348.30342576491716,261.16,87.14342576491714
2019-01-30,Industrial,351.8179831214528,316.84,34.97798312145284
2019-01-31,Industrial,347.49000204563436,308.78,38.71000204563438
2019-02-01,Industrial,337.4489062070787,312.32,25.128906207078728
2019-02-02,Industrial,306.0458040756878,313.55,7.504195924312228
2019-02-03,Industrial,305.14736367498483,289.32,15.827363674984838
2019-02-04,Industrial,340.2312221650369,254.87,85.3612221650369
2019-02-05,Industrial,345.3016473664731,264.36,80.94164736647309
2019-02-06,Industrial,337.872186044297,319.03,18.842186044297023
2019-02-07,Industrial,330.3679926769894,319.39,10.977992676989402
2019-02-08,Industrial,311.66889678771156,309.88,1.7888967877115647
2019-02-09,Industrial,281.03502352784653,299.93,18.894976472153473
2019-02-10,Industrial,286.04314647855983,285.39,0.6531464785598473
2019-02-11,Industrial,344.51585540708083,252.85,91.66585540708084
2019-02-12,Industrial,336.6598834517274,249.09,87.5698834517274
2019-02-13,Industrial,327.6500478785165,300.24,27.41004787851648
2019-02-14,Industrial,324.185283646841,312.03,12.155283646841042
2019-02-15,Industrial,308.6744600544754,305.99,2.6844600544753803
2019-02-16,Industrial,277.2523351424158,298.57,21.31766485758419
2019-02-17,Industrial,269.0649358233761,281.01,11.945064176623873
2019-02-18,Industrial,310.43165795185234,238.65,71.78165795185234
2019-02-19,Industrial,308.02723572899515,247.93,60.097235728995145
2019-02-20,Industrial,308.0057844215538,279.0,29.005784421553813
2019-02-21,Industrial,306.0799330748007,277.85,28.22993307480067
2019-02-22,Industrial,304.93160075200086,286.51,18.42160075200087
2019-02-23,Industrial,279.3795373526063,275.78,3.599537352606319
2019-02-24,Industrial,278.34995953385976,279.76,1.4100404661402308
2019-02-25,Industrial,311.90608765080276,236.19,75.71608765080276
2019-02-26,Industrial,308.34608335340283,230.74,77.60608335340282
2019-02-27,Industrial,297.37198461679,266.43,30.941984616789966
2019-02-28,Industrial,299.8663867973454,269.39,30.476386797345413
2019-03-01,Industrial,304.91119658772686,276.99,27.921196587726854
2019-03-02,Industrial,262.69038819488475,285.11,22.419611805115267
2019-03-03,Industrial,256.8296013348739,294.23,37.40039866512609
2019-03-04,Industrial,298.48680594546715,262.25,36.236805945467154
2019-03-05,Industrial,309.4428135361511,261.62,47.8228135361511
2019-03-06,Industrial,296.45498743480965,285.27,11.18498743480967
2019-03-07,Industrial,294.3651555084657,276.98,17.385155508465687
2019-03-08,Industrial,295.3020141381935,268.92,26.382014138193483
2019-03-09,Industrial,255.86445996741543,250.65,5.214459967415422
2019-03-10,Industrial,261.1616540157512,226.2,34.96165401575121
2019-03-11,Industrial,316.84492290400976,204.08,112.76492290400975
2019-03-12,Industrial,308.78140941772494,190.53,118.25140941772494
2019-03-13,Industrial,312.32372124493827,198.5,113.82372124493827
2019-03-14,Industrial,313.54939654694465,239.11,74.43939654694464
2019-03-15,Industrial,289.3155499348026,240.64,48.67554993480263
2019-03-16,Industrial,254.86731102806584,240.14,14.727311028065856
2019-03-17,Industrial,264.3649873919852,244.24,20.1249873919852
2019-03-18,Industrial,319.0343689220242,220.49,98.5443689220242
2019-03-19,Industrial,319.3948710336897,233.23,86.1648710336897
2019-03-20,Industrial,309.87712501347255,271.58,38.29712501347257
2019-03-21,Industrial,299.92814697921904,263.99,35.93814697921903
2019-03-22,Industrial,285.38549452523995,230.97,54.41549452523995
2019-03-23,Industrial,252.84795791640204,272.66,19.812042083597987
2019-03-24,Industrial,249.09074700617637,268.78,19.6892529938236
2019-03-25,Industrial,300.2374839885689,247.12,53.11748398856889
2019-03-26,Industrial,312.026347241791,244.85,67.17634724179098
2019-03-27,Industrial,305.9863622213692,288.3,17.686362221369166
2019-03-28,Industrial,298.5675531784907,281.97,16.59755317849067
2019-03-29,Industrial,281.0148758265071,274.36,6.654875826507066
2019-03-30,Industrial,238.653120402151,276.12,37.466879597849015
2019-03-31,Industrial,247.9302809666317,268.82,20.889719033368294
2019-04-01,Industrial,279.00405545084476,233.14,45.86405545084477
2019-04-02,Industrial,277.84941902341916,235.43,42.41941902341915
2019-04-03,Industrial,286.5114283229753,271.14,15.371428322975305
2019-04-04,Industrial,275.7849007011131,280.96,5.175099298886892
2019-04-05,Industrial,279.7559799968577,277.19,2.5659799968577204
2019-04-06,Industrial,236.19114457423055,276.81,40.61885542576945
2019-04-07,Industrial,230.7399422624629,264.74,34.000057737537105
2019-04-08,Industrial,266.4269443860337,225.04,41.38694438603372
2019-04-09,Industrial,269.39488753224424,221.07,48.32488753224425
2019-04-10,Industrial,276.9858528036714,263.32,13.665852803671385
2019-04-11,Industrial,285.1140580819622,271.28,13.834058081962212
2019-04-12,Industrial,294.22969084312615,270.75,23.47969084312615
2019-04-13,Industrial,262.2503214807264,270.97,8.7196785192736
2019-04-14,Industrial,261.6192801194269,256.72,4.899280119426862
2019-04-15,Industrial,285.2740520457305,223.25,62.024052045730514
2019-04-16,Industrial,276.9774669301398,209.97,67.00746693013983
2019-04-17,Industrial,268.9248575863801,262.43,6.494857586380078
2019-04-18,Industrial,250.6524385920681,264.38,13.727561407931887
2019-04-19,Industrial,226.19519480350388,256.14,29.944805196496105
2019-04-20,Industrial,204.0817007551774,226.04,21.958299244822598
2019-04-21,Industrial,190.53274325558283,235.07,44.537256744417164
2019-04-22,Industrial,198.49847601172218,210.11,11.611523988277838
2019-04-23,Industrial,239.11191192673968,200.45,38.66191192673969
2019-04-24,Industrial,240.63582232488434,244.24,3.6041776751156647
2019-04-25,Industrial,240.1370590696063,239.86,0.2770590696062811
2019-04-26,Industrial,244.24018337351976,238.85,5.390183373519761
2019-04-27,Industrial,220.48541103540396,253.09,32.60458896459605
2019-04-28,Industrial,233.2259739336625,234.99,1.7640260663375216
2019-04-29,Industrial,271.57786640998495,209.86,61.717866409984936
2019-04-30,Industrial,263.9850524368622,202.88,61.105052436862195
2019-05-01,Industrial,230.96605381424985,221.05,9.916053814249835
2019-05-02,Industrial,272.66274360099845,248.29,24.37274360099846
2019-05-03,Industrial,268.77539083373586,246.96,21.815390833735847
2019-05-04,Industrial,247.1193886801936,246.43,0.6893886801935878
2019-05-05,Industrial,244.8463492903855,233.74,11.10634929038548
2019-05-06,Industrial,288.30302975259383,210.23,78.07302975259384
2019-05-07,Industrial,281.9682412028797,212.29,69.67824120287972
2019-05-08,Industrial,274.36207884358987,236.96,37.40207884358986
2019-05-09,Industrial,276.12056067669465,231.84,44.28056067669465
2019-05-10,Industrial,268.82157697199176,233.08,35.74157697199175
2019-05-11,Industrial,233.1380786069773,228.89,4.248078606977316
2019-05-12,Industrial,235.42947972513622,230.51,4.919479725136227
2019-05-13,Industrial,271.14020040357263,211.78,59.360200403572634
2019-05-14,Industrial,280.95864366294927,203.9,77.05864366294927
2019-05-15,Industrial,277.18663213296793,235.99,41.19663213296792
2019-05-16,Industrial,276.80991225952357,240.06,36.74991225952357
2019-05-17,Industrial,264.7394642380085,234.79,29.949464238008517
2019-05-18,Industrial,225.03976515155398,236.79,11.750234848446013
2019-05-19,Industrial,221.07459715442957,232.42,11.345402845570419
2019-05-20,Industrial,263.32428319198004,202.91,60.41428319198005
2019-05-21,Industrial,271.2772754420686,200.73,70.54727544206864
2019-05-22,Industrial,270.75289482476455,235.69,35.062894824764555
2019-05-23,Industrial,270.9682122515711,243.96,27.00821225157111
2019-05-24,Industrial,256.71675414398203,243.19,13.526754143982032
2019-05-25,Industrial,223.25105765765534,240.31,17.058942342344665
2019-05-26,Industrial,209.96540798443334,230.2,20.234592015566648
2019-05-27,Industrial,262.4308648659501,209.44,52.99086486595013
2019-05-28,Industrial,264.3820204448968,210.56,53.82202044489679
2019-05-29,Industrial,256.13611392523717,245.45,10.68611392523718
2019-05-30,Industrial,226.0397076775115,248.03,21.9902923224885
2019-05-31,Industrial,235.06870434659683,247.15,12.081295653403174
2019-06-01,Industrial,210.108968781415,244.13,34.021031218584994
2019-06-02,Industrial,200.4480637569394,234.51,34.061936243060586
2019-06-03,Industrial,244.23898746948578,218.32,25.918987469485785
2019-06-04,Industrial,239.85966160376555,217.14,22.71966160376556
2019-06-05,Industrial,238.84624426705724,243.49,4.643755732942765
2019-06-06,Industrial,253.09222749229855,246.05,7.042227492298537
2019-06-07,Industrial,234.986945840339,249.51,14.523054159661001
2019-06-08,Industrial,209.86081701892948,245.61,35.74918298107053
2019-06-09,Industrial,202.87597617551125,234.05,31.174023824488756
2019-06-10,Industrial,221.0534743409019,208.14,12.9134743409019
2019-06-11,Industrial,248.28879082845972,211.17,37.11879082845974
2019-06-12,Industrial,246.9628479404248,233.67,13.29284794042482
2019-06-13,Industrial,246.42903037951663,230.88,15.549030379516637
2019-06-14,Industrial,233.74386880500987,228.97,4.773868805009869
2019-06-15,Industrial,210.22648920355326,222.74,12.513510796446752
2019-06-16,Industrial,212.28547062183395,220.89,8.604529378166035
2019-06-17,Industrial,236.96419322443234,205.19,31.774193224432338
2019-06-18,Industrial,231.84395044493004,209.34,22.50395044493004
2019-06-19,Industrial,233.07517652659712,230.88,2.1951765265971233
2019-06-21,Industrial,230.5107605079934,229.42,1.0907605079934228
2019-06-22,Industrial,211.77977457338048,230.42,18.64022542661951
2019-06-23,Industrial,203.90303158704825,218.26,14.356968412951744
2019-06-24,Industrial,235.98520609218778,200.34,35.64520609218778
2019-06-25,Industrial,240.06342110938058,195.87,44.19342110938058
2019-06-26,Industrial,234.79025223287715,214.72,20.070252232877152
2019-06-27,Industrial,236.79249123228192,212.37,24.422491232281914
2019-06-28,Industrial,232.41794533152915,214.46,17.957945331529146
2019-06-29,Industrial,202.91472324179261,215.89,12.975276758207372
2019-06-30,Industrial,200.73428428911788,194.34,6.394284289117877
2019-07-01,Industrial,235.68663585674912,183.11,52.57663585674911
2019-07-02,Industrial,243.9646604594227,188.35,55.61466045942271
2019-07-03,Industrial,243.1855722660594,222.09,21.095572266059406
2019-07-04,Industrial,240.30977587335627,220.94,19.369775873356275
2019-07-05,Industrial,230.20033273890837,219.42,10.780332738908385
2019-07-06,Industrial,209.44283154210302,207.33,2.1128315421030095
2019-07-07,Industrial,210.55703550312856,200.82,9.737035503128567
2019-07-08,Industrial,245.4531948480863,183.39,62.06319484808631
2019-07-09,Industrial,248.03494619423861,186.03,62.00494619423861
2019-07-10,Industrial,247.14652540349178,221.27,25.87652540349177
2019-07-11,Industrial,244.12866538185256,225.95,18.178665381852568
2019-07-12,Industrial,234.50856596397017,229.44,5.068565963970173
2019-07-13,Industrial,218.32110759467855,227.1,8.778892405321443
2019-07-14,Industrial,217.14448803013266,219.56,2.415511969867339
2019-07-15,Industrial,243.4893380080968,197.58,45.909338008096796
2019-07-16,Industrial,246.04855508203957,198.77,47.27855508203956
2019-07-17,Industrial,249.5072303679798,231.31,18.197230367979785
2019-07-18,Industrial,245.61246745665446,230.0,15.612467456654457
2019-07-19,Industrial,234.04692379339264,234.01,0.03692379339264562
2019-07-20,Industrial,208.13771388252155,236.02,27.882286117478458
2019-07-21,Industrial,211.1680815055292,228.11,16.941918494470826
2019-07-22,Industrial,233.67452235985135,203.58,30.09452235985134
2019-07-23,Industrial,230.8830253052529,206.99,23.893025305252877
2019-07-24,Industrial,228.97409636592306,243.77,14.79590363407695
2019-07-25,Industrial,222.73546875954685,247.51,24.774531240453143
2019-07-26,Industrial,220.88850992684291,241.7,20.811490073157074
2019-07-27,Industrial,205.19148532449714,249.59,44.39851467550287
2019-07-28,Industrial,209.33702998148465,244.87,35.53297001851536
2019-07-29,Industrial,230.8828362083744,227.42,3.4628362083744264
2019-07-30,Industrial,228.88651938389427,226.81,2.076519383894265
2019-07-31,Industrial,229.4241068390064,259.41,29.985893160993612
2019-08-01,Industrial,230.41718586437293,260.73,30.312814135627093
2019-08-02,Industrial,218.26205739111123,255.31,37.047942608888775
2019-08-03,Industrial,200.33572939280572,247.88,47.54427060719428
2019-08-04,Industrial,195.87473138272202,242.71,46.83526861727799
2019-08-05,Industrial,214.7209871901561,209.57,5.1509871901561155
2019-08-06,Industrial,212.36794881325363,213.82,1.4520511867463597
2019-08-07,Industrial,214.45689926326645,251.65,37.193100736733555
2019-08-08,Industrial,215.89340906968863,250.03,34.13659093031137
2019-08-09,Industrial,194.3431805964131,264.54,70.19681940358691
2019-08-10,Industrial,183.1082560652539,265.98,82.87174393474612
2019-08-11,Industrial,188.35220835446341,256.86,68.5077916455366
2019-08-12,Industrial,222.09248018562866,223.55,1.4575198143713521
2019-08-13,Industrial,220.9367917113509,220.62,0.316791711350902
2019-08-14,Industrial,219.4243231313698,258.96,39.53567686863019
2019-08-15,Industrial,207.33081972740405,257.11,49.779180272595966
2019-08-16,Industrial,200.81636664390936,260.72,59.903633356090666
2019-08-17,Industrial,183.39179115917273,251.57,68.17820884082727
2019-08-18,Industrial,186.0345012237795,240.42,54.38549877622049
2019-08-19,Industrial,221.26635781075916,213.69,7.576357810759163
2019-08-20,Industrial,225.9468596183624,220.04,5.906859618362404
2019-08-21,Industrial,229.44074064603114,261.23,31.789259353968873
2019-08-22,Industrial,227.0973862472199,255.44,28.342613752780096
2019-08-23,Industrial,219.55930555328095,257.74,38.18069444671906
2019-08-24,Industrial,197.5821361169867,253.88,56.29786388301329
2019-08-25,Industrial,198.7688976214491,253.25,54.4811023785509
2019-08-26,Industrial,231.3057502352625,234.64,3.3342497647374785
2019-08-27,Industrial,230.00461922503635,238.38,8.375380774963645
2019-08-28,Industrial,234.00741306954586,271.02,37.01258693045412
2019-08-29,Industrial,236.01603416422535,263.06,27.043965835774657
2019-08-30,Industrial,228.11181726096868,269.04,40.92818273903134
2019-08-31,Industrial,203.58043152170555,268.39,64.80956847829444
2019-09-01,Industrial,206.99217009969277,260.94,53.94782990030723
2019-09-02,Industrial,243.76605966066123,235.52,8.246059660661217
2019-09-03,Industrial,247.50673111730632,223.2,24.306731117306327
2019-09-04,Industrial,241.70173687179422,255.19,13.488263128205773
2019-09-05,Industrial,249.5877130237449,259.18,9.59228697625511
2019-09-06,Industrial,244.86510665024707,268.43,23.564893349752936
2019-09-07,Industrial,227.42098960715944,267.07,39.64901039284055
2019-09-08,Industrial,226.80504447967408,255.25,28.44495552032592
2019-09-09,Industrial,259.41384963319297,237.62,21.793849633192963
2019-09-10,Industrial,260.726101743862,237.71,23.01610174386198
2019-09-11,Industrial,255.31176201633514,269.32,14.008237983664856
2019-09-12,Industrial,247.87806726209297,273.01,25.13193273790702
2019-09-13,Industrial,242.70628035332857,271.48,28.773719646671452
2019-09-14,Industrial,209.56862340784744,265.28,55.71137659215253
2019-09-15,Industrial,213.81843872204274,253.79,39.97156127795725
2019-09-16,Industrial,251.649261738918,234.7,16.94926173891801
2019-09-17,Industrial,250.02905621284023,251.04,1.0109437871597606
2019-09-18,Industrial,264.54097105369567,286.28,21.739028946304302
2019-09-19,Industrial,265.98438580863024,288.8,22.815614191369775
2019-09-20,Industrial,256.86163069293315,295.06,38.198369307066855
2019-09-21,Industrial,223.54883615663465,288.65,65.10116384336533
2019-09-22,Industrial,220.62085604633842,259.31,38.689143953661585
2019-09-23,Industrial,258.95760735718494,240.6,18.357607357184946
2019-09-24,Industrial,257.1078598896194,249.01,8.097859889619428
2019-09-25,Industrial,260.7228566117853,285.25,24.52714338821471
2019-09-26,Industrial,251.57443701172954,291.91,40.33556298827048
2019-09-27,Industrial,240.41741267042312,297.84,57.42258732957686
2019-09-28,Industrial,213.6873294674974,300.33,86.64267053250259
2019-09-29,Industrial,220.04234174078144,298.81,78.76765825921856
2019-09-30,Industrial,261.22950598679597,274.8,13.57049401320404
2019-10-01,Industrial,255.441519199707,278.6,23.158480800293034
2019-10-02,Industrial,257.7397432543505,310.84,53.10025674564946
2019-10-03,Industrial,253.87892859582382,315.87,61.99107140417618
2019-10-04,Industrial,253.24724134608695,321.11,67.86275865391306
2019-10-05,Industrial,234.63652060311588,314.53,79.89347939688409
2019-10-06,Industrial,238.38186656456293,312.98,74.59813343543709
2019-10-07,Industrial,271.0181102925409,280.33,9.311889707459102
2019-10-08,Industrial,263.06311570926266,285.06,21.99688429073734
2019-10-09,Industrial,269.04003674174396,317.49,48.44996325825605
2019-10-10,Industrial,268.39279394290185,337.4,69.00720605709813
2019-10-11,Industrial,260.94358263935334,339.1,78.15641736064669
2019-10-12,Industrial,235.52267732723658,328.43,92.90732267276343
2019-10-13,Industrial,223.19754751844775,307.43,84.23245248155226
2019-10-14,Industrial,255.19331374089904,284.04,28.846686259100977
2019-10-15,Industrial,259.1754495115962,284.41,25.23455048840384
2019-10-16,Industrial,268.42787531165595,318.78,50.35212468834402
2019-10-17,Industrial,267.067416419433,307.1,40.03258358056701
2019-10-18,Industrial,255.25199789490176,302.22,46.968002105098265
2019-10-19,Industrial,237.61591679627264,313.13,75.51408320372735
2019-10-20,Industrial,237.71139842100106,320.27,82.55860157899892
2019-10-21,Industrial,269.3225257537172,294.44,25.117474246282825
2019-10-22,Industrial,273.0113523487762,298.35,25.338647651223823
2019-10-23,Industrial,271.47757498880924,339.42,67.94242501119078
2019-10-24,Industrial,265.2828086335745,335.36,70.0771913664255
2019-10-25,Industrial,253.78654615863303,339.72,85.933453841367
2019-10-26,Industrial,234.7020049645029,332.04,97.33799503549713
2019-10-27,Industrial,251.04292514995822,314.0,62.95707485004178
2019-10-28,Industrial,286.28241358166304,273.46,12.822413581663056
2019-10-29,Industrial,288.79634795473925,263.66,25.13634795473922
2019-10-30,Industrial,295.0571198405378,325.11,30.052880159462234
2019-10-31,Industrial,288.6538565846346,330.83,42.1761434153654
2019-11-01,Industrial,259.3111646397922,338.37,79.05883536020781
2019-11-02,Industrial,240.5990120441176,324.76,84.1609879558824
2019-11-03,Industrial,249.01288321810404,320.83,71.81711678189595
2019-11-04,Industrial,285.2511334514849,277.73,7.5211334514849
2019-11-05,Industrial,291.90574502184984,276.01,15.895745021849848
2019-11-06,Industrial,297.84466311730966,313.52,15.675336882690317
2019-11-07,Industrial,300.3269393781543,302.85,2.5230606218457297
2019-11-08,Industrial,298.81064578686244,304.6,5.789354213137585
2019-11-09,Industrial,274.8044736252289,286.4,11.595526374771055
2019-11-10,Industrial,278.60143612794764,272.5,6.101436127947636
2019-11-11,Industrial,310.8377028419219,256.77,54.067702841921914
2019-11-12,Industrial,315.8729068573754,251.26,64.61290685737544
2019-11-13,Industrial,321.11072699699474,253.74,67.37072699699473
2019-11-14,Industrial,314.53241128317603,233.93,80.60241128317602
2019-11-15,Industrial,312.98476606621034,236.39,76.59476606621035
2019-11-16,Industrial,280.33186539125484,249.58,30.751865391254825
2019-11-17,Industrial,285.06252845356954,267.1,17.96252845356952
2019-11-18,Industrial,317.49318044201505,260.59,56.90318044201507
2019-11-19,Industrial,337.3969234706018,258.35,79.04692347060177
2019-11-20,Industrial,339.10258071350904,275.67,63.432580713509026
2019-11-21,Industrial,328.43412199446374,270.28,58.154121994463765
2019-11-22,Industrial,307.43394312857424,246.29,61.14394312857425
2019-11-23,Industrial,284.03726087231337,302.06,18.022739127686634
2019-11-24,Industrial,284.4116077899687,293.23,8.818392210031334
2019-11-25,Industrial,318.77889015578853,287.92,30.858890155788515
2019-11-26,Industrial,307.1003330688816,285.68,21.420333068881575
2019-11-27,Industrial,302.2249521580778,309.17,6.9450478419221895
2019-11-28,Industrial,313.1340037044573,317.51,4.375996295542677
2019-11-29,Industrial,320.2672761954215,322.11,1.8427238045784975
2019-11-30,Industrial,294.44474935374706,304.57,10.125250646252937
2019-12-01,Industrial,298.3540908581558,316.18,17.825909141844193
2019-12-02,Industrial,339.42290471757093,285.37,54.052904717570925
2019-12-03,Industrial,335.3574273263108,294.14,41.217427326310826
2019-12-04,Industrial,339.7224715825938,321.59,18.132471582593837
2019-12-05,Industrial,332.0441602521006,311.64,20.40416025210061
2019-12-06,Industrial,314.0019273319427,321.17,7.168072668057334
2019-12-07,Industrial,273.45607390089515,319.14,45.68392609910484
2019-12-08,Industrial,263.6644288406771,314.74,51.07557115932292
2019-12-09,Industrial,325.1117950201369,305.67,19.441795020136908
2019-12-10,Industrial,330.82685063464345,312.67,18.156850634643433
2019-12-11,Industrial,338.3719377670377,347.36,8.988062232962307
2019-12-12,Industrial,324.76325540376456,350.97,26.206744596235467
2019-12-13,Industrial,320.82898557892406,357.86,37.03101442107595
2019-12-14,Industrial,277.7346194025695,353.36,75.62538059743054
2019-12-15,Industrial,276.0101780750599,346.94,70.92982192494009
2019-12-16,Industrial,313.52058745072964,316.03,2.509412549270337
2019-12-17,Industrial,302.8500270958066,304.5,1.6499729041934188
2019-12-18,Industrial,304.598741491219,332.01,27.411258508780975
2019-12-19,Industrial,286.40324118171964,335.4,48.99675881828034
2019-12-20,Industrial,272.50381914262283,333.56,61.05618085737717
2019-12-21,Industrial,256.76704336675294,320.01,63.24295663324705
2019-12-22,Industrial,251.26352274194323,295.9,44.63647725805674
2019-12-23,Industrial,253.74442683753446,266.79,13.045573162465558
2019-12-24,Industrial,233.92807809499953,276.74,42.811921905000474
2019-12-25,Industrial,236.39365794940704,311.76,75.36634205059295
2019-12-26,Industrial,249.576356516153,331.72,82.14364348384703
2019-12-27,Industrial,267.10111449518575,340.26,73.15888550481424
2019-12-28,Industrial,260.5862885861512,346.04,85.4537114138488
2019-12-29,Industrial,258.35075649244004,324.37,66.01924350755996
2019-12-30,Industrial,275.66541523013234,286.86,11.194584769867674
2019-12-31,Industrial,270.2849757567089,266.93,3.354975756708882
2020-01-01,Industrial,246.29114731102248,313.26,66.9688526889775
2020-01-02,Industrial,302.0630550906386,324.77,22.70694490936137
2020-01-03,Industrial,293.2316396835338,335.5,42.268360316466214
2020-01-04,Industrial,287.9239704321895,341.53,53.60602956781048
2020-01-05,Industrial,285.6847521804754,314.63,28.94524781952458
2020-01-06,Industrial,309.1710932292257,261.45,47.72109322922569
2020-01-07,Industrial,317.5072479933709,254.06,63.44724799337092
2020-01-08,Industrial,322.11246280246974,304.38,17.73246280246974
2020-01-09,Industrial,304.57052081527775,312.95,8.379479184722243
2020-01-10,Industrial,316.1758524456046,325.77,9.594147554395363
2020-01-11,Industrial,285.3743510701742,310.68,25.305648929825793
2020-01-12,Industrial,294.1388009584159,304.9,10.761199041584064
2020-01-13,Industrial,321.592954540661,266.49,55.10295454066102
2020-01-14,Industrial,311.64015243786054,272.91,38.73015243786051
2020-01-15,Industrial,321.16601265583336,305.74,15.426012655833347
2020-01-16,Industrial,319.13899980106277,313.78,5.358999801062794
2020-01-17,Industrial,314.73688149770834,331.27,16.533118502291643
2020-01-18,Industrial,305.67028734615815,330.67,24.99971265384187
2020-01-19,Industrial,312.6658859969434,305.24,7.425885996943407
2020-01-20,Industrial,347.361269638725,262.46,84.90126963872501
2020-01-21,Industrial,350.97142639874517,269.14,81.83142639874518
2020-01-22,Industrial,357.8639215819083,315.9,41.96392158190832
2020-01-23,Industrial,353.36126279085795,321.76,31.60126279085796
2020-01-24,Industrial,346.93619920653964,323.11,23.826199206539627
2020-01-25,Industrial,316.02577729291806,316.87,0.8442227070819399
2020-01-26,Industrial,304.499810823882,313.54,9.04018917611802
2020-01-27,Industrial,332.0086585855498,278.23,53.778658585549806
2020-01-28,Industrial,335.3952709131271,269.93,65.46527091312709
2020-01-29,Industrial,333.55640371408094,304.65,28.906403714080966
2020-01-30,Industrial,320.0056076078568,301.63,18.375607607856807
2020-01-31,Industrial,295.89711376144965,286.9,8.997113761449668
2020-02-01,Industrial,266.7886410396549,287.53,20.741358960345053
2020-02-02,Industrial,276.7404788289607,303.87,27.1295211710393
2020-02-03,Industrial,311.76168453000037,268.22,43.54168453000034
2020-02-04,Industrial,331.7229612566624,256.17,75.5529612566624
2020-02-05,Industrial,340.259213083674,289.32,50.93921308367402
2020-02-06,Industrial,346.03931405526214,277.79,68.24931405526212
2020-02-07,Industrial,324.3746847174034,278.71,45.66468471740342
2020-02-08,Industrial,286.86264367684834,271.69,15.172643676848338
2020-02-09,Industrial,266.9303802126039,262.83,4.100380212603909
2020-02-10,Industrial,313.2550491961092,245.68,67.5750491961092
2020-02-11,Industrial,324.77450221942473,247.69,77.08450221942473
2020-02-12,Industrial,335.5003793420676,275.42,60.0803793420676
2020-02-13,Industrial,341.5259345849146,273.17,68.35593458491456
2020-02-14,Industrial,314.62669568773583,270.53,44.09669568773586
2020-02-15,Industrial,261.448483853095,266.76,5.311516146904978
2020-02-16,Industrial,254.0623832521435,246.59,7.472383252143487
2020-02-17,Industrial,304.3798129035834,209.06,95.3198129035834
2020-02-18,Industrial,312.9466457347244,243.52,69.42664573472442
2020-02-19,Industrial,325.7660258759845,280.68,45.08602587598449
2020-02-20,Industrial,310.68386079643415,277.89,32.79386079643416
2020-02-21,Industrial,304.8990364965696,267.92,36.97903649656956
2020-02-22,Industrial,266.4935027687173,255.57,10.923502768717299
2020-02-23,Industrial,272.90618504349555,259.28,13.626185043495582
2020-02-24,Industrial,305.74222080003733,215.3,90.44222080003732
2020-02-25,Industrial,313.7808508425403,201.63,112.15085084254031
2020-02-26,Industrial,331.2689158860322,227.64,103.62891588603219
2020-02-27,Industrial,330.6718006299104,231.28,99.39180062991042
2020-02-28,Industrial,305.23747869901734,230.48,74.75747869901735
2020-02-29,Industrial,262.4588090179756,210.72,51.738809017975626
2020-03-01,Industrial,269.13930323566086,200.29,68.84930323566087
2020-03-02,Industrial,315.90392340474125,187.67,128.23392340474126
2020-03-03,Industrial,321.76371015460455,175.27,146.49371015460454
2020-03-04,Industrial,323.1063761777532,199.74,123.36637617775318
2020-03-05,Industrial,316.87423192553035,247.79,69.08423192553036
2020-03-06,Industrial,313.5432660282306,246.69,66.85326602823062
2020-03-07,Industrial,278.22806277657037,242.39,35.83806277657038
2020-03-08,Industrial,269.9339182327594,226.59,43.34391823275942
2020-03-09,Industrial,304.6495678431455,203.23,101.41956784314553
2020-03-10,Industrial,301.6291939050649,203.48,98.14919390506489
2020-03-11,Industrial,286.90283398190064,226.52,60.38283398190063
2020-03-12,Industrial,287.5324330972313,228.2,59.33243309723133
2020-03-13,Industrial,303.86835044973157,233.17,70.69835044973158
2020-03-14,Industrial,268.2182793075193,244.67,23.548279307519323
2020-03-15,Industrial,256.1664956893575,222.38,33.78649568935748
2020-03-16,Industrial,289.3212037286203,208.52,80.80120372862027
2020-03-17,Industrial,277.78810376619356,213.67,64.11810376619357
2020-03-18,Industrial,278.706736546646,237.9,40.80673654664602
2020-03-19,Industrial,271.6921918846272,240.54,31.15219188462723
2020-03-20,Industrial,262.82679934161416,235.63,27.196799341614167
2020-03-21,Industrial,245.68220568942837,222.89,22.792205689428386
2020-03-22,Industrial,247.691941898901,201.28,46.411941898901006
2020-03-23,Industrial,275.41572458080424,208.78,66.63572458080424
2020-03-24,Industrial,273.17260111589474,214.06,59.11260111589473
2020-03-25,Industrial,270.52858851678445,249.43,21.098588516784446
2020-03-26,Industrial,266.759432573371,256.25,10.509432573370987
2020-03-27,Industrial,246.59424335571828,263.94,17.34575664428172
2020-03-28,Industrial,209.06368437657278,256.35,47.28631562342724
2020-03-29,Industrial,243.51847406230422,238.13,5.388474062304226
2020-03-30,Industrial,280.6784724807136,204.94,75.7384724807136
2020-03-31,Industrial,277.8936130304843,200.82,77.0736130304843
2020-04-01,Industrial,267.91885750588517,255.54,12.378857505885179
2020-04-02,Industrial,255.56823942301386,270.41,14.841760576986161
2020-04-03,Industrial,259.2802918518793,263.02,3.7397081481206556
