1,Slovakia_Austria,Russia_NordStream_Germany,Norway_Europe,Netherlands_Production,GB_Production,LNG_Total,Algeria_Italy,Libya_Italy,Spain_France,Denmark_Germany,Czech_Poland_Germany,Austria_Hungary_Export,Slovenia_Austria,MAB_Austria,TAP_Italy,Austria_Production,Italy_Production,Germany_Production,Total_Supply
2024-02-22,24.17761132453382,0.0,308.69648914252593,31.01596787887812,90.63,269.09394721049,44.43434489147142,5.449621628925949,-1.7279982104301452,0.0,-15.51998392701149,-1.388725834518671,-2.2987976192921398,-0.5591812390759587,27.025708374954014,1.3572713216394185,7.383046899336576,10.48714368463531,798.2564655270619
2024-02-23,24.670974449954926,0.0,310.3282977718748,26.216881939873097,95.02,252.67457243783252,46.036815959174184,5.453794351877272,-1.9795434044674038,0.799817353501916,-9.854171612888576,-0.17472709177434445,-2.3252794100485743,-0.632999344445765,27.00862657446265,1.3281804426759483,7.3980832474008205,10.19228035364151,792.1616040186449
2024-02-24,24.62197450070083,0.0,319.08990505187063,34.448509778574106,96.25,258.2355924393683,46.038952320598064,4.966885765226186,-1.2703623207360506,0.7784537392631173,-8.127991582393646,-0.12227260064333677,-1.8639980695843696,-0.5975448357090354,26.80224497001618,1.3172713630646466,7.309719702549279,10.52791636968255,818.4052565918473
2024-02-25,24.328883895143868,0.0,319.2868013060979,34.798145780116315,93.91000000000001,276.8369257219217,46.279588435024024,1.9968797501496969,-0.8830899945348502,0.0,-7.777537399880588,0.0,-1.9764070440791548,-0.5892721170037986,26.80789041871503,1.299998653680086,7.332201497448236,10.401180137298256,832.0521890400968
2024-02-26,23.963066092178224,0.0,319.3167118583761,34.12796465599537,92.71,282.9615730752789,46.0557795758985,4.947276694624871,-1.6609982798174023,0.0,-9.179899583913386,0.0,-2.456833819261193,-0.6319993454813957,26.905390317741038,1.299998653680086,6.939956449124217,10.226098500436544,835.5240848448605
2024-02-27,25.413610044494273,0.0,314.2083517507829,35.08032730606198,96.05,276.1066076336399,40.89932127972692,4.965294857782871,-1.9174525596797465,0.0,-4.035450366213918,-0.16790891701728106,-2.3261612273171544,2.7754516711086037,26.58620883011371,1.3227259028702976,7.292246993371844,10.10944407579303,832.3626172755181
2024-02-28,26.657063302189112,0.0,308.3931203853451,26.8212449503392,93.58,269.8840772255689,34.73324584732875,4.953994869485498,-2.86436066994071,0.0,-2.5082701296284795,-0.17218163986504076,-2.272343101234734,1.1289079217761755,26.634717870785295,1.3509076918661596,5.762357668682933,9.869026142959298,801.9515083356574
2024-02-29,29.986423490561545,0.0,308.02053133789457,37.61850649562478,88.80000000000001,272.603681532269,47.79346868538335,4.949376692450047,-1.56608928719908,0.0,-3.5867235582023858,0.0,-2.0056706501364707,0.0,26.70083598412946,1.3336349824815987,7.282010640336573,10.53852544960454,828.4685117951974
2024-03-01,28.278334350422025,0.0,315.88492419577096,27.533153303973375,83.76,274.014348191987,60.06862870011031,4.962385769886524,0.2489088331311941,0.0,-3.56990539380163,0.0,-2.166397756409645,4.727722376547754,26.703935980919006,1.3554531417042017,7.335565130328387,9.86398069363907,839.0010375182086
2024-03-02,28.302243416570125,0.0,322.58962598875837,39.117232216224075,85.68,270.6302897878289,60.36265566833392,3.4751600373774765,3.8545414626598355,0.0,-10.138080409772693,0.0,-1.639107393397391,-2.2275431476309895,26.707463249993324,1.3327258925139902,7.061001778311282,10.37962561416626,845.4878341619366
