Date,France,Belgium,Italy,Netherlands,GB,Austria,Germany,Switzerland,Luxembourg,Island of Ireland,Total,Industrial,LDZ,Gas-to-Power
2016-10-21 00:00:00,144.1267325559579,55.64039692249149,193.84130834269075,110.43361290416867,222.27999999999997,25.264519289806483,282.36843484300374,10.998752245706319,2.614270019851625,9.51,1057.078027123677,301.9745981857929,545.6751919660597,209.42823697182422
2016-10-22 00:00:00,133.20940749865025,51.86894628287107,166.62988197825402,100.89135005916654,214.07,22.588158425167197,262.66672797399013,9.994898739874364,2.048725151002407,5.67,969.6380961089759,264.3986334112566,526.096224231401,179.14323846631834
2016-10-23 00:00:00,127.26887728721574,55.695578683525326,159.9789070480332,102.71889362104982,207.97,22.42724950090051,265.4559978126064,9.99701691949889,2.121634166404605,4.92,958.5541550392346,257.7022217930004,536.1474882684141,164.70444497781992
2016-10-24 00:00:00,130.84687358172908,58.84266633339226,201.49372769032942,120.6621477657184,238.76,23.3299758387357,277.7860759522766,9.315681261475383,2.436997476167977,9.41,1072.884145899825,300.156634138694,552.3919239232272,220.33558783790357
2016-10-25 00:00:00,130.05736530845985,56.41785066279024,199.52603881903963,119.20396745767444,231.75,23.350884907990693,277.2563492281511,8.455036698240786,2.2855430875644087,10.57,1058.8730361699113,309.50980995476505,526.6336615524107,222.72956466273556
2016-10-26 00:00:00,135.6355049861066,55.29985182062536,195.19060694531424,110.85997609897703,214.74,20.94906921356916,276.33044109614195,8.299391404886544,2.498088321991265,8.42,1028.2229298876123,305.40306515208704,507.8390113096438,214.9808534258813
2016-10-27 00:00:00,138.17863871599286,52.35003669372946,182.76590163091572,99.26671537805348,208.92,24.638156302124262,258.7012775352821,9.673162709438056,2.574633697263897,7.51,984.5785226627999,295.5886515185982,497.0340127977118,191.9558583464898
2016-10-28 00:00:00,139.12192864818275,50.318766070105134,181.3043304172926,95.10444696135819,206.9,27.69178950332105,245.0299280574024,10.59670720753148,2.502542862832546,9.67,968.2404397280261,289.4899142855346,483.1829898446284,195.56753559786307
2016-10-29 00:00:00,126.81020503495857,45.636680009931325,155.26598465615808,82.73573249806464,196.08999999999997,25.56179170921445,230.5161249065399,11.481142655218392,1.8469980871900917,6.37,882.3146595572754,266.4383117768213,446.94764345900865,168.92870432144554
2016-10-30 00:00:00,117.61333274134995,43.78504556390643,139.960664143198,91.34935994115472,194.97,22.5017948782444,229.68303486022353,9.562253733389824,1.9039071191623809,9.33,860.6593929806293,266.43512197779376,449.405049219808,144.81922178302742
