Date,Total_Gas_to_Power_Demand
2018-02-08,287.915765
2018-02-09,250.590896
2018-02-10,173.513777
2018-02-11,138.623895
2018-02-12,224.924554
2018-02-13,239.475918
2018-02-14,223.562021
2018-02-15,210.62991
2018-02-16,237.015239
2018-02-17,208.280774
2018-02-18,180.495833
2018-02-19,279.560959
2018-02-20,274.850208
2018-02-21,275.239297
2018-02-22,238.989783
2018-02-23,197.045654
2018-02-24,135.192592
2018-02-25,124.361114
2018-02-26,208.238684
2018-02-27,231.520219
2018-02-28,207.786387
2018-03-01,182.893974
2018-03-02,159.703289
2018-03-03,123.846228
2018-03-04,130.592505
2018-03-05,209.429795
2018-03-06,242.808042
2018-03-07,237.677173
2018-03-08,213.617623
2018-03-09,219.040895
2018-03-10,145.198931
2018-03-11,143.126536
2018-03-12,181.723489
2018-03-13,176.453111
2018-03-14,154.408459
2018-03-15,168.613828
2018-03-16,166.966274
2018-03-17,124.00791
2018-03-18,104.656022
2018-03-19,210.65782
2018-03-20,231.635067
2018-03-21,225.141102
2018-03-22,212.182351
2018-03-23,215.143992
2018-03-24,174.046814
2018-03-25,150.100011
2018-03-26,234.878111
2018-03-27,232.266856
2018-03-28,231.845239
2018-03-29,201.7148
2018-03-30,163.488057
2018-03-31,149.82221
2018-04-01,138.465038
2018-04-02,124.302953
2018-04-03,168.580183
2018-04-04,176.618386
2018-04-05,179.415479
2018-04-06,130.031658
2018-04-07,123.825505
2018-04-08,135.989361
2018-04-09,192.262613
2018-04-10,174.465318
2018-04-11,188.727899
2018-04-12,206.072761
2018-04-13,191.843467
2018-04-14,124.111908
2018-04-15,115.285621
2018-04-16,158.659918
2018-04-17,138.726915
2018-04-18,132.401779
2018-04-19,151.527187
2018-04-20,139.102899
2018-04-21,106.864836
2018-04-22,91.833585
2018-04-23,117.034253
2018-04-24,145.057095
2018-04-25,104.740893
2018-04-26,122.322788
2018-04-27,150.880949
2018-04-28,120.346068
2018-04-29,108.210058
2018-04-30,125.235839
2018-05-01,109.872226
2018-05-02,132.259151
2018-05-03,154.127779
2018-05-04,152.295154
2018-05-05,105.890691
2018-05-06,95.116609
2018-05-07,130.045524
2018-05-08,146.873023
2018-05-09,146.263868
2018-05-10,127.383718
2018-05-11,119.019995
2018-05-12,109.683825
2018-05-13,103.411003
2018-05-14,127.82476
2018-05-15,135.529133
2018-05-16,141.523954
2018-05-17,145.282126
2018-05-18,158.171709
2018-05-19,108.752165
2018-05-20,96.119242
2018-05-21,134.437379
2018-05-22,154.752284
2018-05-23,151.652005
2018-05-24,154.924603
2018-05-25,145.557166
2018-05-26,84.944678
2018-05-27,89.74737
2018-05-28,146.733567
2018-05-29,156.494502
2018-05-30,184.450494
2018-05-31,174.302468
2018-06-01,166.746245
2018-06-02,122.644686
2018-06-03,117.320185
2018-06-04,156.914938
2018-06-05,162.278373
2018-06-06,173.956014
2018-06-07,182.765612
2018-06-08,179.424831
2018-06-09,120.495476
2018-06-10,113.468066
2018-06-11,175.928241
2018-06-12,178.821766
2018-06-13,157.440821
2018-06-14,141.703054
2018-06-15,153.431452
2018-06-16,103.036986
2018-06-17,94.357851
2018-06-18,132.194344
2018-06-19,172.122888
2018-06-20,168.984563
2018-06-21,152.667528
2018-06-22,149.747495
2018-06-23,109.305243
2018-06-24,112.890936
2018-06-25,180.68679
2018-06-26,185.293634
2018-06-27,181.154064
2018-06-28,184.154061
2018-06-29,165.790052
2018-06-30,113.910689
2018-07-01,104.508061
2018-07-02,184.692882
2018-07-03,210.77286
2018-07-04,222.124729
2018-07-05,213.614484
2018-07-06,176.703641
2018-07-07,131.036406
2018-07-08,118.930596
2018-07-09,194.354862
2018-07-10,201.245226
2018-07-11,208.919508
2018-07-12,212.437058
2018-07-13,212.591841
2018-07-14,150.083963
2018-07-15,129.162228
2018-07-16,208.803012
2018-07-17,209.404429
2018-07-18,215.058565
2018-07-19,213.043515
2018-07-20,207.008323
2018-07-21,151.16903
2018-07-22,125.749216
2018-07-23,199.706757
2018-07-24,220.064856
2018-07-25,221.159644
2018-07-26,216.364633
2018-07-27,202.561189
2018-07-28,113.629504
2018-07-29,105.239348
2018-07-30,187.999753
2018-07-31,208.676162
2018-08-01,205.886279
2018-08-02,215.382829
2018-08-03,217.318556
2018-08-04,161.441853
2018-08-05,150.881086
2018-08-06,221.515599
2018-08-07,222.752243
2018-08-08,200.888454
2018-08-09,186.445235
2018-08-10,148.717671
2018-08-11,121.481875
2018-08-12,127.467096
2018-08-13,184.311042
2018-08-14,163.995765
2018-08-15,141.325658
2018-08-16,158.271087
2018-08-17,166.448472
2018-08-18,131.885036
2018-08-19,118.713672
2018-08-20,197.09611
2018-08-21,220.752379
2018-08-22,198.375022
2018-08-23,180.395245
2018-08-24,149.688077
2018-08-25,126.18452
2018-08-26,89.48829
2018-08-27,151.266717
2018-08-28,191.068386
2018-08-29,196.029353
2018-08-30,212.532187
2018-08-31,199.536716
2018-09-01,137.526893
2018-09-02,113.40293
2018-09-03,214.56115
2018-09-04,217.621513
2018-09-05,217.838845
2018-09-06,220.021375
2018-09-07,176.781335
2018-09-08,130.812998
2018-09-09,108.639899
2018-09-10,179.819697
2018-09-11,164.06298
2018-09-12,196.382738
2018-09-13,209.760551
2018-09-14,190.597095
2018-09-15,135.47529
2018-09-16,116.932724
2018-09-17,196.08154
2018-09-18,172.588104
2018-09-19,169.823401
2018-09-20,188.292674
2018-09-21,146.903084
2018-09-22,145.475243
2018-09-23,112.356011
2018-09-24,168.375308
2018-09-25,157.213564
2018-09-26,151.639497
2018-09-27,167.853812
2018-09-28,177.644842
2018-09-29,134.366408
2018-09-30,117.316433
2018-10-01,177.450121
2018-10-02,171.813384
2018-10-03,184.853446
2018-10-04,206.04163
2018-10-05,202.016514
2018-10-06,141.491093
2018-10-07,124.013624
2018-10-08,200.092705
2018-10-09,218.152475
2018-10-10,202.611316
2018-10-11,196.967866
2018-10-12,181.188524
2018-10-13,132.319295
2018-10-14,135.761729
2018-10-15,229.813033
2018-10-16,236.011495
2018-10-17,246.987629
2018-10-18,238.356643
2018-10-19,236.891698
2018-10-20,173.734403
2018-10-21,133.54708
2018-10-22,192.850756
2018-10-23,173.996913
2018-10-24,207.258408
2018-10-25,217.042529
2018-10-26,205.115632
2018-10-27,156.476112
2018-10-28,145.239539
2018-10-29,224.088102
2018-10-30,232.040622
2018-10-31,224.81221
2018-11-01,198.097081
2018-11-02,215.029555
2018-11-03,172.469375
2018-11-04,169.46574
2018-11-05,243.135643
2018-11-06,218.195062
2018-11-07,220.53995
2018-11-08,228.85679
2018-11-09,200.766463
2018-11-10,148.307451
2018-11-11,130.685822
2018-11-12,211.926125
2018-11-13,213.776733
2018-11-14,216.62941
2018-11-15,243.389677
2018-11-16,226.409965
2018-11-17,144.024585
2018-11-18,140.811494
2018-11-19,227.809089
2018-11-20,250.891784
2018-11-21,278.203314
2018-11-22,297.073084
2018-11-23,296.058026
2018-11-24,231.125702
2018-11-25,193.630378
2018-11-26,284.695328
2018-11-27,261.473968
2018-11-28,203.91143
2018-11-29,198.700573
2018-11-30,219.477266
2018-12-01,188.05599
2018-12-02,143.225808
2018-12-03,220.604338
2018-12-04,253.691778
2018-12-05,247.666988
2018-12-06,216.986858
2018-12-07,176.92873
2018-12-08,113.12367
2018-12-09,123.075481
2018-12-10,246.478027
2018-12-11,271.225239
2018-12-12,278.408948
2018-12-13,271.837985
2018-12-14,278.658234
2018-12-15,192.8071
2018-12-16,194.206751
2018-12-17,246.939348
2018-12-18,235.968783
2018-12-19,240.064449
2018-12-20,229.017531
2018-12-21,181.081232
2018-12-22,143.766446
2018-12-23,158.719784
2018-12-24,163.511757
2018-12-25,132.329618
2018-12-26,157.626613
2018-12-27,220.542264
2018-12-28,209.28992
2018-12-29,162.200977
2018-12-30,163.678655
